 # Thu Nov  6 16:50:17 2008
 # MSTW 2008 LO PDF grid for eigenvector  -6.
 # distance(t),tolerance(T) =   1.49336  1.48385712
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.68183
 # alphaS(MZ) = 0.13939
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.3307E+02  1.1717E+00  1.1741E+00  5.2210E-01  0.0000E+00  0.0000E+00  1.9647E-04  2.6559E-03 -7.4624E-04
  1.3863E+02  1.7390E+00  1.7416E+00  1.0954E+00  0.0000E+00  0.0000E+00  2.1310E-04  2.7598E-03 -7.5690E-04
  1.4413E+02  2.1733E+00  2.1759E+00  1.5341E+00  0.0000E+00  0.0000E+00  2.2655E-04  2.8402E-03 -7.6495E-04
  1.5375E+02  2.7805E+00  2.7833E+00  2.1473E+00  0.0000E+00  0.0000E+00  2.4604E-04  2.9519E-03 -7.7588E-04
  1.5375E+02  2.7805E+00  2.7833E+00  2.1473E+00  1.4960E-06  0.0000E+00  2.4604E-04  2.9519E-03 -7.7588E-04
  1.6344E+02  3.3164E+00  3.3192E+00  2.6880E+00  6.1092E-01  0.0000E+00  2.6360E-04  3.0482E-03 -7.8507E-04
  1.7517E+02  3.8559E+00  3.8587E+00  3.2320E+00  1.1961E+00  0.0000E+00  2.8129E-04  3.1417E-03 -7.9379E-04
  1.8737E+02  4.3470E+00  4.3499E+00  3.7269E+00  1.7251E+00  0.0000E+00  2.9716E-04  3.2230E-03 -8.0122E-04
  2.0108E+02  4.8467E+00  4.8497E+00  4.2301E+00  2.2597E+00  0.0000E+00  3.1293E-04  3.3014E-03 -8.0828E-04
  2.1793E+02  5.4141E+00  5.4171E+00  4.8012E+00  2.8629E+00  0.0000E+00  3.3024E-04  3.3852E-03 -8.1568E-04
  2.3461E+02  5.9427E+00  5.9458E+00  5.3329E+00  3.4217E+00  0.0000E+00  3.4576E-04  3.4584E-03 -8.2205E-04
  2.5268E+02  6.4900E+00  6.4932E+00  5.8832E+00  3.9972E+00  0.0000E+00  3.6119E-04  3.5295E-03 -8.2814E-04
  2.6839E+02  6.9512E+00  6.9544E+00  6.3467E+00  4.4801E+00  0.0000E+00  3.7370E-04  3.5862E-03 -8.3294E-04
  3.2874E+02  8.6554E+00  8.6588E+00  8.0581E+00  6.2520E+00  0.0000E+00  4.1645E-04  3.7730E-03 -8.4838E-04
  3.2874E+02  8.6554E+00  8.6588E+00  8.0581E+00  6.2520E+00  1.7357E-07  4.1645E-04  3.7730E-03 -8.4838E-04
  3.4289E+02  9.0632E+00  9.0666E+00  8.4674E+00  6.6737E+00  5.2544E-01  4.2595E-04  3.8133E-03 -8.5163E-04
  3.8857E+02  1.0355E+01  1.0358E+01  9.7631E+00  8.0045E+00  1.9695E+00  4.5463E-04  3.9324E-03 -8.6113E-04
  4.4268E+02  1.1861E+01  1.1864E+01  1.1274E+01  9.5503E+00  3.6343E+00  4.8566E-04  4.0574E-03 -8.7088E-04
  4.9781E+02  1.3386E+01  1.3390E+01  1.2803E+01  1.1110E+01  5.2971E+00  5.1487E-04  4.1719E-03 -8.7963E-04
  5.5944E+02  1.5090E+01  1.5094E+01  1.4511E+01  1.2847E+01  7.1349E+00  5.4534E-04  4.2884E-03 -8.8835E-04
  6.1524E+02  1.6638E+01  1.6642E+01  1.6062E+01  1.4422E+01  8.7904E+00  5.7140E-04  4.3857E-03 -8.9552E-04
  6.8882E+02  1.8692E+01  1.8696E+01  1.8120E+01  1.6507E+01  1.0970E+01  6.0394E-04  4.5047E-03 -9.0413E-04
  7.5931E+02  2.0676E+01  2.0680E+01  2.0107E+01  1.8518E+01  1.3062E+01  6.3358E-04  4.6107E-03 -9.1166E-04
  8.2844E+02  2.2640E+01  2.2644E+01  2.2074E+01  2.0506E+01  1.5121E+01  6.6146E-04  4.7086E-03 -9.1851E-04
