 # Thu Nov  6 16:48:22 2008
 # MSTW 2008 LO PDF grid for eigenvector  -8.
 # distance(t),tolerance(T) =   5.018  4.95585582
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.68183
 # alphaS(MZ) = 0.13939
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  7.8086E+01  1.1941E+00  1.1967E+00  4.7347E-01  0.0000E+00  0.0000E+00  2.1898E-04  2.8376E-03 -8.1108E-04
  8.3190E+01  1.5328E+00  1.5355E+00  8.1883E-01  0.0000E+00  0.0000E+00  2.3699E-04  2.9465E-03 -8.2266E-04
  8.8321E+01  1.8002E+00  1.8030E+00  1.0912E+00  0.0000E+00  0.0000E+00  2.5152E-04  3.0306E-03 -8.3142E-04
  9.7443E+01  2.1887E+00  2.1916E+00  1.4862E+00  0.0000E+00  0.0000E+00  2.7253E-04  3.1475E-03 -8.4329E-04
  9.7443E+01  2.1887E+00  2.1916E+00  1.4862E+00  9.8575E-07  0.0000E+00  2.7253E-04  3.1475E-03 -8.4329E-04
  1.0700E+02  2.5477E+00  2.5507E+00  1.8506E+00  4.0890E-01  0.0000E+00  2.9142E-04  3.2482E-03 -8.5328E-04
  1.1853E+02  2.9250E+00  2.9281E+00  2.2329E+00  8.1693E-01  0.0000E+00  3.1042E-04  3.3458E-03 -8.6276E-04
  1.3053E+02  3.2821E+00  3.2852E+00  2.5942E+00  1.1995E+00  0.0000E+00  3.2744E-04  3.4306E-03 -8.7084E-04
  1.4400E+02  3.6578E+00  3.6610E+00  2.9739E+00  1.5988E+00  0.0000E+00  3.4432E-04  3.5125E-03 -8.7850E-04
  1.6056E+02  4.0981E+00  4.1013E+00  3.4182E+00  2.0633E+00  0.0000E+00  3.6283E-04  3.5998E-03 -8.8655E-04
  1.7696E+02  4.5197E+00  4.5230E+00  3.8432E+00  2.5052E+00  0.0000E+00  3.7940E-04  3.6762E-03 -8.9347E-04
  1.9473E+02  4.9664E+00  4.9698E+00  4.2933E+00  2.9711E+00  0.0000E+00  3.9586E-04  3.7503E-03 -9.0010E-04
  2.1018E+02  5.3497E+00  5.3531E+00  4.6791E+00  3.3691E+00  0.0000E+00  4.0920E-04  3.8092E-03 -9.0530E-04
  2.6960E+02  6.8089E+00  6.8125E+00  6.1464E+00  4.8744E+00  0.0000E+00  4.5468E-04  4.0037E-03 -9.2209E-04
  2.6960E+02  6.8089E+00  6.8125E+00  6.1464E+00  4.8744E+00  1.4805E-07  4.5468E-04  4.0037E-03 -9.2209E-04
  2.8365E+02  7.1663E+00  7.1699E+00  6.5054E+00  5.2412E+00  4.4888E-01  4.6478E-04  4.0456E-03 -9.2563E-04
  3.2894E+02  8.3130E+00  8.3166E+00  7.6569E+00  6.4149E+00  1.7014E+00  4.9523E-04  4.1694E-03 -9.3595E-04
  3.8256E+02  9.6742E+00  9.6780E+00  9.0230E+00  7.8031E+00  3.1737E+00  5.2812E-04  4.2993E-03 -9.4655E-04
  4.3717E+02  1.1072E+01  1.1076E+01  1.0425E+01  9.2242E+00  4.6680E+00  5.5904E-04  4.4181E-03 -9.5605E-04
  4.9819E+02  1.2651E+01  1.2655E+01  1.2008E+01  1.0826E+01  6.3409E+00  5.9127E-04  4.5389E-03 -9.6554E-04
  5.5345E+02  1.4097E+01  1.4101E+01  1.3458E+01  1.2291E+01  7.8631E+00  6.1880E-04  4.6399E-03 -9.7333E-04
  6.2631E+02  1.6031E+01  1.6035E+01  1.5395E+01  1.4246E+01  9.8852E+00  6.5314E-04  4.7632E-03 -9.8268E-04
  6.9610E+02  1.7910E+01  1.7914E+01  1.7278E+01  1.6144E+01  1.1840E+01  6.8439E-04  4.8731E-03 -9.9087E-04
  7.6457E+02  1.9779E+01  1.9783E+01  1.9150E+01  1.8029E+01  1.3777E+01  7.1376E-04  4.9745E-03 -9.9832E-04
  8.5781E+02  2.2364E+01  2.2369E+01  2.1740E+01  2.0635E+01  1.6446E+01  7.5203E-04  5.1041E-03 -1.0077E-03
  9.5193E+02  2.5019E+01  2.5023E+01  2.4398E+01  2.3308E+01  1.9176E+01  7.8902E-04  5.2268E-03 -1.0164E-03
  1.0459E+03  2.7712E+01  2.7716E+01  2.7094E+01  2.6017E+01  2.1938E+01  8.2457E-04  5.3427E-03 -1.0245E-03
  1.1454E+03  3.0608E+01  3.0613E+01  2.9994E+01  2.8930E+01  2.4901E+01  8.6096E-04  5.4593E-03 -1.0325E-03
  1.2482E+03  3.3646E+01  3.3651E+01  3.3035E+01  3.1984E+01  2.8003E+01  8.9741E-04  5.5743E-03 -1.0403E-03
  1.3507E+03  3.6720E+01  3.6725E+01  3.6111E+01  3.5072E+01  3.1136E+01  9.3271E-04  5.6839E-03 -1.0476E-03
  1.4516E+03  3.9786E+01  3.9790E+01  3.9179E+01  3.8151E+01  3.4255E+01  9.6663E-04  5.7878E-03 -1.0545E-03
  1.5576E+03  4.3051E+01  4.3056E+01  4.2447E+01  4.1429E+01  3.7574E+01  1.0014E-03  5.8929E-03 -1.0613E-03
  1.6661E+03  4.6434E+01  4.6439E+01  4.5833E+01  4.4825E+01  4.1008E+01  1.0363E-03  5.9970E-03 -1.0680E-03
  1.7731E+03  4.9814E+01  4.9819E+01  4.9215E+01  4.8216E+01  4.4436E+01  1.0701E-03  6.0965E-03 -1.0743E-03
  1.8780E+03  5.3164E+01  5.3169E+01  5.2568E+01  5.1578E+01  4.7830E+01  1.1026E-03  6.1913E-03 -1.0802E-03
  1.9872E+03  5.6695E+01  5.6700E+01  5.6101E+01  5.5119E+01  5.1405E+01  1.1359E-03  6.2874E-03 -1.0862E-03
  2.0986E+03  6.0332E+01  6.0338E+01  5.9741E+01  5.8767E+01  5.5085E+01  1.1693E-03  6.3829E-03 -1.0920E-03
  2.2081E+03  6.3947E+01  6.3952E+01  6.3357E+01  6.2391E+01  5.8739E+01  1.2018E-03  6.4746E-03 -1.0976E-03
  2.3149E+03  6.7508E+01  6.7513E+01  6.6920E+01  6.5961E+01  6.2337E+01  1.2330E-03  6.5621E-03 -1.1028E-03
  2.4257E+03  7.1239E+01  7.1244E+01  7.0653E+01  6.9702E+01  6.6105E+01  1.2650E-03  6.6511E-03 -1.1081E-03
  2.5382E+03  7.5061E+01  7.5066E+01  7.4476E+01  7.3532E+01  6.9963E+01  1.2972E-03  6.7396E-03 -1.1133E-03
  2.6486E+03  7.8844E+01  7.8850E+01  7.8262E+01  7.7324E+01  7.3781E+01  1.3284E-03  6.8248E-03 -1.1183E-03
  2.7559E+03  8.2558E+01  8.2563E+01  8.1977E+01  8.1045E+01  7.7526E+01  1.3585E-03  6.9063E-03 -1.1230E-03
  2.8670E+03  8.6430E+01  8.6436E+01  8.5851E+01  8.4926E+01  8.1431E+01  1.3893E-03  6.9893E-03 -1.1277E-03
  2.9798E+03  9.0398E+01  9.0404E+01  8.9821E+01  8.8901E+01  8.5430E+01  1.4204E-03  7.0722E-03 -1.1324E-03
  3.0898E+03  9.4297E+01  9.4303E+01  9.3721E+01  9.2807E+01  8.9358E+01  1.4505E-03  7.1520E-03 -1.1369E-03
  3.1969E+03  9.8126E+01  9.8132E+01  9.7552E+01  9.6643E+01  9.3215E+01  1.4795E-03  7.2285E-03 -1.1411E-03
  3.3075E+03  1.0211E+02  1.0211E+02  1.0153E+02  1.0063E+02  9.7223E+01  1.5094E-03  7.3065E-03 -1.1455E-03
  4.5854E+01  1.0657E+00  1.0692E+00  4.2239E-01  0.0000E+00  0.0000E+00  3.8161E-04  3.8895E-03 -9.3183E-04
  4.9604E+01  1.2612E+00  1.2648E+00  6.2380E-01  0.0000E+00  0.0000E+00  4.1497E-04  4.0421E-03 -9.4513E-04
  5.3518E+01  1.4199E+00  1.4236E+00  7.8692E-01  0.0000E+00  0.0000E+00  4.4169E-04  4.1601E-03 -9.5518E-04
  6.0639E+01  1.6586E+00  1.6624E+00  1.0315E+00  0.0000E+00  0.0000E+00  4.8008E-04  4.3236E-03 -9.6879E-04
  6.0639E+01  1.6586E+00  1.6624E+00  1.0315E+00  6.2494E-07  0.0000E+00  4.8008E-04  4.3236E-03 -9.6879E-04
  6.8275E+01  1.8880E+00  1.8920E+00  1.2658E+00  2.6256E-01  0.0000E+00  5.1436E-04  4.4644E-03 -9.8022E-04
  7.7499E+01  2.1375E+00  2.1415E+00  1.5197E+00  5.3292E-01  0.0000E+00  5.4861E-04  4.6008E-03 -9.9107E-04
  8.7074E+01  2.3802E+00  2.3843E+00  1.7662E+00  7.9299E-01  0.0000E+00  5.7914E-04  4.7191E-03 -1.0003E-03
  9.7783E+01  2.6412E+00  2.6454E+00  2.0306E+00  1.0701E+00  0.0000E+00  6.0926E-04  4.8332E-03 -1.0090E-03
  1.1090E+02  2.9527E+00  2.9571E+00  2.3459E+00  1.3982E+00  0.0000E+00  6.4215E-04  4.9550E-03 -1.0182E-03
  1.2383E+02  3.2555E+00  3.2599E+00  2.6517E+00  1.7148E+00  0.0000E+00  6.7147E-04  5.0613E-03 -1.0261E-03
  1.3777E+02  3.5800E+00  3.5844E+00  2.9791E+00  2.0524E+00  0.0000E+00  7.0045E-04  5.1644E-03 -1.0337E-03
  1.4984E+02  3.8605E+00  3.8650E+00  3.2619E+00  2.3430E+00  0.0000E+00  7.2387E-04  5.2465E-03 -1.0396E-03
  1.9591E+02  4.9402E+00  4.9449E+00  4.3488E+00  3.4543E+00  0.0000E+00  8.0321E-04  5.5167E-03 -1.0586E-03
  1.9591E+02  4.9402E+00  4.9449E+00  4.3488E+00  3.4543E+00  1.0923E-07  8.0321E-04  5.5167E-03 -1.0586E-03
  2.0674E+02  5.2064E+00  5.2112E+00  4.6165E+00  3.7270E+00  3.3132E-01  8.2073E-04  5.5748E-03 -1.0627E-03
  2.4147E+02  6.0630E+00  6.0679E+00  5.4774E+00  4.6022E+00  1.2593E+00  8.7333E-04  5.7465E-03 -1.0743E-03
  2.8222E+02  7.0824E+00  7.0874E+00  6.5011E+00  5.6400E+00  2.3539E+00  9.2984E-04  5.9266E-03 -1.0863E-03
  3.2340E+02  8.1294E+00  8.1345E+00  7.5519E+00  6.7032E+00  3.4665E+00  9.8267E-04  6.0911E-03 -1.0971E-03
  3.6907E+02  9.3111E+00  9.3164E+00  8.7374E+00  7.9008E+00  4.7122E+00  1.0375E-03  6.2582E-03 -1.1077E-03
  4.1016E+02  1.0392E+01  1.0398E+01  9.8216E+00  8.9946E+00  5.8446E+00  1.0841E-03  6.3978E-03 -1.1165E-03
  4.6397E+02  1.1834E+01  1.1839E+01  1.1267E+01  1.0451E+01  7.3464E+00  1.1419E-03  6.5680E-03 -1.1270E-03
  5.1518E+02  1.3231E+01  1.3237E+01  1.2667E+01  1.1861E+01  8.7954E+00  1.1944E-03  6.7196E-03 -1.1362E-03
  5.6513E+02  1.4617E+01  1.4622E+01  1.4056E+01  1.3258E+01  1.0227E+01  1.2434E-03  6.8594E-03 -1.1445E-03
  6.3274E+02  1.6527E+01  1.6533E+01  1.5969E+01  1.5182E+01  1.2194E+01  1.3071E-03  7.0379E-03 -1.1550E-03
  7.0055E+02  1.8480E+01  1.8486E+01  1.7926E+01  1.7148E+01  1.4199E+01  1.3684E-03  7.2068E-03 -1.1647E-03
  7.6784E+02  2.0454E+01  2.0460E+01  1.9903E+01  1.9134E+01  1.6220E+01  1.4271E-03  7.3661E-03 -1.1738E-03
  8.3873E+02  2.2570E+01  2.2576E+01  2.2021E+01  2.1261E+01  1.8381E+01  1.4869E-03  7.5264E-03 -1.1827E-03
  9.1157E+02  2.4780E+01  2.4786E+01  2.4234E+01  2.3482E+01  2.0635E+01  1.5466E-03  7.6842E-03 -1.1913E-03
  9.8380E+02  2.7007E+01  2.7013E+01  2.6464E+01  2.5719E+01  2.2902E+01  1.6043E-03  7.8345E-03 -1.1994E-03
  1.0546E+03  2.9221E+01  2.9227E+01  2.8680E+01  2.7942E+01  2.5153E+01  1.6594E-03  7.9769E-03 -1.2070E-03
  1.1286E+03  3.1570E+01  3.1577E+01  3.1032E+01  3.0301E+01  2.7539E+01  1.7159E-03  8.1209E-03 -1.2145E-03
  1.2040E+03  3.3996E+01  3.4003E+01  3.3460E+01  3.2735E+01  3.0000E+01  1.7723E-03  8.2634E-03 -1.2219E-03
  1.2781E+03  3.6412E+01  3.6419E+01  3.5878E+01  3.5159E+01  3.2449E+01  1.8267E-03  8.3995E-03 -1.2289E-03
