 # Thu Nov  6 17:28:42 2008
 # MSTW 2008 LO PDF grid for eigenvector   18.
 # distance(t),tolerance(T) =   5.77818329  3.95077553
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.68183
 # alphaS(MZ) = 0.13939
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.3120E+02  1.1714E+00  1.1738E+00  5.0674E-01  0.0000E+00  0.0000E+00  1.8954E-04  2.6060E-03 -1.6816E-03
  1.3675E+02  1.7312E+00  1.7337E+00  1.0726E+00  0.0000E+00  0.0000E+00  2.0572E-04  2.7086E-03 -1.7056E-03
  1.4225E+02  2.1599E+00  2.1625E+00  1.5058E+00  0.0000E+00  0.0000E+00  2.1882E-04  2.7880E-03 -1.7237E-03
  1.5186E+02  2.7599E+00  2.7626E+00  2.1119E+00  0.0000E+00  0.0000E+00  2.3780E-04  2.8984E-03 -1.7483E-03
  1.5186E+02  2.7599E+00  2.7626E+00  2.1119E+00  1.4792E-06  0.0000E+00  2.3780E-04  2.8984E-03 -1.7483E-03
  1.6156E+02  3.2901E+00  3.2928E+00  2.6470E+00  6.0428E-01  0.0000E+00  2.5492E-04  2.9936E-03 -1.7689E-03
  1.7329E+02  3.8242E+00  3.8270E+00  3.1858E+00  1.1837E+00  0.0000E+00  2.7217E-04  3.0860E-03 -1.7885E-03
  1.8550E+02  4.3111E+00  4.3139E+00  3.6765E+00  1.7079E+00  0.0000E+00  2.8766E-04  3.1663E-03 -1.8052E-03
  1.9921E+02  4.8068E+00  4.8097E+00  4.1758E+00  2.2382E+00  0.0000E+00  3.0306E-04  3.2438E-03 -1.8210E-03
  2.1606E+02  5.3701E+00  5.3731E+00  4.7429E+00  2.8370E+00  0.0000E+00  3.1996E-04  3.3267E-03 -1.8376E-03
  2.3275E+02  5.8955E+00  5.8985E+00  5.2714E+00  3.3921E+00  0.0000E+00  3.3513E-04  3.3991E-03 -1.8518E-03
  2.5082E+02  6.4397E+00  6.4428E+00  5.8187E+00  3.9642E+00  0.0000E+00  3.5020E-04  3.4695E-03 -1.8655E-03
  2.6653E+02  6.8985E+00  6.9017E+00  6.2799E+00  4.4445E+00  0.0000E+00  3.6244E-04  3.5255E-03 -1.8762E-03
  3.2691E+02  8.5955E+00  8.5988E+00  7.9842E+00  6.2085E+00  0.0000E+00  4.0425E-04  3.7104E-03 -1.9107E-03
  3.2691E+02  8.5955E+00  8.5988E+00  7.9842E+00  6.2085E+00  1.7281E-07  4.0425E-04  3.7104E-03 -1.9107E-03
  3.4107E+02  9.0019E+00  9.0052E+00  8.3921E+00  6.6285E+00  5.2316E-01  4.1355E-04  3.7503E-03 -1.9179E-03
  3.8677E+02  1.0289E+01  1.0293E+01  9.6839E+00  7.9549E+00  1.9617E+00  4.4162E-04  3.8682E-03 -1.9391E-03
  4.4091E+02  1.1792E+01  1.1795E+01  1.1191E+01  9.4964E+00  3.6210E+00  4.7201E-04  3.9920E-03 -1.9608E-03
  4.9607E+02  1.3313E+01  1.3317E+01  1.2717E+01  1.1052E+01  5.2792E+00  5.0062E-04  4.1053E-03 -1.9802E-03
  5.5772E+02  1.5015E+01  1.5018E+01  1.4421E+01  1.2786E+01  7.1127E+00  5.3048E-04  4.2207E-03 -1.9996E-03
  6.1356E+02  1.6560E+01  1.6564E+01  1.5971E+01  1.4358E+01  8.7649E+00  5.5602E-04  4.3171E-03 -2.0155E-03
  6.8718E+02  1.8612E+01  1.8616E+01  1.8026E+01  1.6441E+01  1.0941E+01  5.8793E-04  4.4350E-03 -2.0345E-03
  7.5770E+02  2.0594E+01  2.0598E+01  2.0011E+01  1.8450E+01  1.3029E+01  6.1700E-04  4.5401E-03 -2.0512E-03
  8.2687E+02  2.2556E+01  2.2560E+01  2.1976E+01  2.0435E+01  1.5086E+01  6.4435E-04  4.6371E-03 -2.0663E-03
  9.2106E+02  2.5258E+01  2.5262E+01  2.4682E+01  2.3166E+01  1.7904E+01  6.8003E-04  4.7612E-03 -2.0853E-03
  1.0161E+03  2.8021E+01  2.8025E+01  2.7448E+01  2.5955E+01  2.0773E+01  7.1456E-04  4.8788E-03 -2.1029E-03
  1.1110E+03  3.0814E+01  3.0819E+01  3.0244E+01  2.8772E+01  2.3662E+01  7.4778E-04  4.9899E-03 -2.1193E-03
  1.2115E+03  3.3811E+01  3.3815E+01  3.3244E+01  3.1792E+01  2.6751E+01  7.8183E-04  5.1018E-03 -2.1355E-03
  1.3153E+03  3.6946E+01  3.6950E+01  3.6382E+01  3.4949E+01  2.9975E+01  8.1597E-04  5.2122E-03 -2.1512E-03
  1.4188E+03  4.0111E+01  4.0116E+01  3.9550E+01  3.8135E+01  3.3222E+01  8.4905E-04  5.3174E-03 -2.1659E-03
  1.5206E+03  4.3263E+01  4.3267E+01  4.2703E+01  4.1305E+01  3.6449E+01  8.8086E-04  5.4173E-03 -2.1796E-03
  1.6275E+03  4.6614E+01  4.6619E+01  4.6057E+01  4.4675E+01  3.9874E+01  9.1353E-04  5.5183E-03 -2.1933E-03
  1.7369E+03  5.0082E+01  5.0086E+01  4.9527E+01  4.8160E+01  4.3412E+01  9.4629E-04  5.6184E-03 -2.2067E-03
  1.8449E+03  5.3542E+01  5.3547E+01  5.2990E+01  5.1637E+01  4.6938E+01  9.7802E-04  5.7142E-03 -2.2193E-03
  1.9506E+03  5.6968E+01  5.6973E+01  5.6418E+01  5.5078E+01  5.0425E+01  1.0086E-03  5.8054E-03 -2.2312E-03
  2.0608E+03  6.0576E+01  6.0581E+01  6.0028E+01  5.8701E+01  5.4093E+01  1.0400E-03  5.8980E-03 -2.2430E-03
  2.1731E+03  6.4289E+01  6.4294E+01  6.3743E+01  6.2428E+01  5.7865E+01  1.0715E-03  5.9900E-03 -2.2547E-03
  2.2834E+03  6.7975E+01  6.7980E+01  6.7431E+01  6.6128E+01  6.1606E+01  1.1020E-03  6.0783E-03 -2.2657E-03
  2.3911E+03  7.1605E+01  7.1610E+01  7.1062E+01  6.9771E+01  6.5286E+01  1.1315E-03  6.1626E-03 -2.2761E-03
  2.5028E+03  7.5405E+01  7.5410E+01  7.4864E+01  7.3584E+01  6.9138E+01  1.1617E-03  6.2484E-03 -2.2866E-03
  2.6161E+03  7.9296E+01  7.9301E+01  7.8757E+01  7.7487E+01  7.3077E+01  1.1921E-03  6.3339E-03 -2.2969E-03
  2.7273E+03  8.3145E+01  8.3150E+01  8.2608E+01  8.1348E+01  7.6973E+01  1.2216E-03  6.4161E-03 -2.3067E-03
  2.8354E+03  8.6921E+01  8.6926E+01  8.6385E+01  8.5135E+01  8.0793E+01  1.2500E-03  6.4947E-03 -2.3159E-03
  2.9473E+03  9.0857E+01  9.0863E+01  9.0323E+01  8.9082E+01  8.4773E+01  1.2792E-03  6.5749E-03 -2.3253E-03
  3.0608E+03  9.4888E+01  9.4893E+01  9.4355E+01  9.3123E+01  8.8846E+01  1.3085E-03  6.6549E-03 -2.3345E-03
  3.1716E+03  9.8848E+01  9.8853E+01  9.8316E+01  9.7093E+01  9.2846E+01  1.3370E-03  6.7319E-03 -2.3433E-03
  3.2795E+03  1.0273E+02  1.0274E+02  1.0220E+02  1.0099E+02  9.6771E+01  1.3645E-03  6.8059E-03 -2.3517E-03
  3.3909E+03  1.0677E+02  1.0678E+02  1.0624E+02  1.0504E+02  1.0085E+02  1.3927E-03  6.8813E-03 -2.3601E-03
  7.5287E+01  1.0455E+00  1.0487E+00  4.5196E-01  0.0000E+00  0.0000E+00  3.3516E-04  3.5950E-03 -1.9318E-03
  7.9163E+01  1.3614E+00  1.3648E+00  7.7337E-01  0.0000E+00  0.0000E+00  3.6563E-04  3.7400E-03 -1.9592E-03
  8.3196E+01  1.6077E+00  1.6112E+00  1.0237E+00  0.0000E+00  0.0000E+00  3.9011E-04  3.8521E-03 -1.9799E-03
  9.0494E+01  1.9609E+00  1.9645E+00  1.3823E+00  0.0000E+00  0.0000E+00  4.2535E-04  4.0077E-03 -2.0079E-03
