 # Thu Nov  6 17:20:09 2008
 # MSTW 2008 LO PDF grid for eigenvector  -19.
 # distance(t),tolerance(T) =   2.23079743  5.32167797
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.68183
 # alphaS(MZ) = 0.13939
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  3.5325E+02  1.1770E+00  1.1795E+00  4.9363E-01  0.0000E+00  0.0000E+00  2.0022E-04  2.6880E-03 -7.1497E-04
  3.5695E+02  2.6215E+00  2.6241E+00  1.9444E+00  0.0000E+00  0.0000E+00  2.1707E-04  2.7925E-03 -7.2518E-04
  3.6092E+02  3.6831E+00  3.6857E+00  3.0107E+00  0.0000E+00  0.0000E+00  2.3069E-04  2.8733E-03 -7.3290E-04
  3.6816E+02  5.0946E+00  5.0974E+00  4.4285E+00  0.0000E+00  0.0000E+00  2.5041E-04  2.9856E-03 -7.4337E-04
  3.6816E+02  5.0946E+00  5.0974E+00  4.4285E+00  3.3584E-06  0.0000E+00  2.5041E-04  2.9856E-03 -7.4337E-04
  3.7445E+02  6.2630E+00  6.2658E+00  5.6019E+00  1.3416E+00  0.0000E+00  2.6817E-04  3.0825E-03 -7.5217E-04
  3.8294E+02  7.3667E+00  7.3696E+00  6.7104E+00  2.5513E+00  0.0000E+00  2.8606E-04  3.1764E-03 -7.6053E-04
  3.9236E+02  8.3118E+00  8.3147E+00  7.6595E+00  3.5839E+00  0.0000E+00  3.0211E-04  3.2581E-03 -7.6765E-04
  4.0338E+02  9.2202E+00  9.2232E+00  8.5716E+00  4.5731E+00  0.0000E+00  3.1804E-04  3.3368E-03 -7.7441E-04
  4.1739E+02  1.0195E+01  1.0198E+01  9.5499E+00  5.6299E+00  0.0000E+00  3.3554E-04  3.4210E-03 -7.8150E-04
  4.3160E+02  1.1056E+01  1.1059E+01  1.0415E+01  6.5605E+00  0.0000E+00  3.5122E-04  3.4946E-03 -7.8761E-04
  4.4729E+02  1.1907E+01  1.1910E+01  1.1268E+01  7.4756E+00  0.0000E+00  3.6680E-04  3.5660E-03 -7.9345E-04
  4.6111E+02  1.2597E+01  1.2600E+01  1.1961E+01  8.2153E+00  0.0000E+00  3.7943E-04  3.6229E-03 -7.9804E-04
  5.1517E+02  1.4982E+01  1.4986E+01  1.4354E+01  1.0755E+01  0.0000E+00  4.2258E-04  3.8105E-03 -8.1283E-04
  5.1517E+02  1.4982E+01  1.4986E+01  1.4354E+01  1.0755E+01  2.4774E-07  4.2258E-04  3.8105E-03 -8.1283E-04
  5.2759E+02  1.5523E+01  1.5526E+01  1.4896E+01  1.1327E+01  7.4732E-01  4.3217E-04  3.8509E-03 -8.1595E-04
  5.6835E+02  1.7179E+01  1.7182E+01  1.6557E+01  1.3073E+01  2.7302E+00  4.6111E-04  3.9704E-03 -8.2505E-04
  6.1745E+02  1.9027E+01  1.9031E+01  1.8409E+01  1.5010E+01  4.9114E+00  4.9241E-04  4.0959E-03 -8.3439E-04
  6.6813E+02  2.0832E+01  2.0835E+01  2.0218E+01  1.6891E+01  7.0049E+00  5.2186E-04  4.2108E-03 -8.4277E-04
  7.2536E+02  2.2790E+01  2.2794E+01  2.2181E+01  1.8925E+01  9.2434E+00  5.5259E-04  4.3276E-03 -8.5113E-04
  7.7758E+02  2.4531E+01  2.4535E+01  2.3925E+01  2.0725E+01  1.1207E+01  5.7885E-04  4.4253E-03 -8.5800E-04
  8.4689E+02  2.6796E+01  2.6800E+01  2.6194E+01  2.3060E+01  1.3734E+01  6.1165E-04  4.5446E-03 -8.6624E-04
  9.1365E+02  2.8949E+01  2.8953E+01  2.8349E+01  2.5272E+01  1.6109E+01  6.4152E-04  4.6509E-03 -8.7346E-04
  9.7942E+02  3.1052E+01  3.1056E+01  3.0456E+01  2.7428E+01  1.8410E+01  6.6960E-04  4.7491E-03 -8.8003E-04
  1.0694E+03  3.3915E+01  3.3919E+01  3.3323E+01  3.0356E+01  2.1515E+01  7.0622E-04  4.8746E-03 -8.8828E-04
  1.1605E+03  3.6811E+01  3.6815E+01  3.6222E+01  3.3311E+01  2.4630E+01  7.4165E-04  4.9936E-03 -8.9596E-04
  1.2518E+03  3.9715E+01  3.9719E+01  3.9129E+01  3.6267E+01  2.7733E+01  7.7572E-04  5.1059E-03 -9.0310E-04
  1.3487E+03  4.2808E+01  4.2813E+01  4.2225E+01  3.9412E+01  3.1019E+01  8.1062E-04  5.2190E-03 -9.1017E-04
